transaction_id,identity_id,timestamp,amount,merchant_category,device_type,device_fingerprint,home_city,txn_city,geo_distance_km,account_age_days,hour_of_day,is_odd_hour,velocity_1h,velocity_24h,billing_shipping_mismatch,new_payment_method,cvv_retries,prior_chargebacks_90d,is_fraud,is_chargeback,device_fp_identity_count,device_fp_txn_count,amount_to_category_avg_ratio
txn_0002717,1990,2026-05-20 07:10:00,3632.52,home_goods,mobile_web,5201780,Delhi,Delhi,0.0,118.8,7,0,0,3,0,0,0,0,0,0,1,9,0.945
txn_0002718,4049,2026-06-01 11:40:00,4298.7,subscription,mobile_app,6151240,Kolkata,Kolkata,2.7,86.2,11,0,0,1,0,0,0,0,0,0,1,6,7.083
txn_0002719,2686,2026-06-21 16:27:00,371.76,subscription,mobile_app,9860503,Delhi,Delhi,2.9,161.8,16,0,1,2,0,0,0,0,0,0,1,11,0.613
txn_0002720,5240,2026-07-13 19:17:00,364.62,subscription,mobile_app,1204472,Pune,Kolkata,1574.8,243.6,19,0,0,0,1,0,0,0,1,0,1,5,0.601
txn_0002721,3446,2026-07-28 21:31:00,293.5,food_delivery,desktop_web,2046766,Hyderabad,Hyderabad,0.0,46.6,21,0,0,0,0,0,0,0,0,0,1,5,0.44
txn_0002722,4861,2026-05-05 17:27:00,18779.14,jewellery,mobile_app,8551114,Delhi,Delhi,1.1,12.4,17,0,0,3,0,1,0,0,0,0,1,8,0.716
txn_0002723,3853,2026-07-23 22:22:00,7772.19,electronics,mobile_app,3772698,Ahmedabad,Ahmedabad,0.8,78.5,22,0,1,2,0,0,0,0,0,0,1,5,0.752
txn_0002724,3724,2026-07-01 14:50:00,3243.15,fashion,desktop_web,9717277,Delhi,Delhi,0.0,7.3,14,0,1,2,0,0,0,0,0,0,1,5,1.203
txn_0002725,4157,2026-06-18 05:32:00,2424.08,gaming,mobile_app,1545508,Hyderabad,Hyderabad,0.0,272.5,5,0,0,1,0,0,0,0,0,0,1,4,1.338
txn_0002726,541,2026-06-23 09:50:00,766.69,pharmacy,desktop_web,5031338,Chennai,Chennai,0.9,301.8,9,0,0,1,0,0,0,0,0,0,1,6,0.927
txn_0002727,3031,2026-05-19 07:39:00,1248.45,food_delivery,mobile_app,4355332,Lucknow,Lucknow,0.0,111.6,7,0,1,2,0,0,0,0,0,0,1,5,1.872
txn_0002728,2088,2026-06-08 17:56:00,4030.39,electronics,desktop_web,4936364,Hyderabad,Hyderabad,0.0,6.2,17,0,0,2,0,0,0,0,0,0,1,7,0.39
txn_0002729,4755,2026-07-06 20:46:00,11584.08,jewellery,mobile_app,6775008,Jaipur,Jaipur,1.7,186.0,20,0,1,3,0,0,0,0,0,0,1,6,0.442
txn_0002730,3068,2026-05-01 13:23:00,9488.64,jewellery,desktop_web,3767546,Hyderabad,Lucknow,1082.2,628.9,13,0,0,1,1,0,0,0,1,1,1,9,0.362
txn_0002731,4858,2026-07-17 16:25:00,11621.77,travel,mobile_app,7287226,Hyderabad,Kolkata,1179.9,39.3,16,0,0,4,1,0,0,0,1,0,1,5,0.694
txn_0002732,1365,2026-06-23 03:21:00,10478.13,jewellery,mobile_web,1461147,Hyderabad,Hyderabad,0.3,114.9,3,1,0,0,0,0,0,0,0,0,1,10,0.4
txn_0002733,1003,2026-05-17 01:33:00,384.84,grocery,mobile_app,2314453,Chennai,Chennai,1.8,240.7,1,1,1,1,0,0,0,0,0,0,1,9,0.362
txn_0002734,5217,2026-07-22 13:39:00,527.63,gaming,mobile_app,2909671,Ahmedabad,Kolkata,1620.2,343.3,13,0,0,0,0,0,0,0,0,0,1,2,0.291
txn_0002735,1586,2026-06-01 20:00:00,633.12,pharmacy,mobile_web,8820495,Bengaluru,Bengaluru,0.0,25.5,20,0,1,1,0,0,1,0,0,0,1,10,0.766
txn_0002736,3784,2026-07-27 11:22:00,817.91,pharmacy,mobile_app,4969502,Delhi,Delhi,0.0,263.1,11,0,0,1,0,0,1,1,1,1,1,8,0.989
txn_0002737,5221,2026-07-08 16:31:00,23522.1,jewellery,mobile_app,2290792,Bengaluru,Bengaluru,2.2,60.9,16,0,0,1,0,0,0,0,0,0,1,4,0.897
txn_0002738,2006,2026-06-07 16:28:00,5150.07,home_goods,mobile_app,7249800,Ahmedabad,Ahmedabad,0.0,406.8,16,0,0,4,0,1,1,0,1,1,28,35,1.34
txn_0002739,1351,2026-07-09 13:26:00,2696.46,gaming,desktop_web,390401,Kolkata,Kolkata,0.0,26.9,13,0,0,0,0,1,0,0,0,0,1,4,1.488
txn_0002740,1651,2026-05-02 05:51:00,25044.88,electronics,desktop_web,4337480,Chennai,Chennai,0.0,190.3,5,0,0,1,0,0,0,0,0,0,1,5,2.423
txn_0002741,1330,2026-05-01 11:40:00,609.8,pharmacy,mobile_app,8532271,Delhi,Delhi,2.6,369.3,11,0,0,0,0,0,0,0,0,0,1,11,0.738
txn_0002742,2334,2026-07-17 14:18:00,173.29,food_delivery,desktop_web,7630329,Chennai,Chennai,2.2,11.7,14,0,0,1,0,0,0,0,0,0,1,5,0.26
txn_0002743,3816,2026-06-07 09:20:00,2986.47,home_goods,desktop_web,2845529,Mumbai,Ahmedabad,441.5,337.4,9,0,1,4,0,0,1,0,0,0,1,6,0.777
txn_0002744,2075,2026-05-12 13:58:00,12024.99,home_goods,desktop_web,2445401,Pune,Pune,0.0,137.2,13,0,1,1,0,0,0,0,0,0,1,6,3.128
txn_0002745,4598,2026-07-17 14:45:00,3109.08,fashion,mobile_app,2326861,Pune,Pune,1.9,16.1,14,0,1,2,0,0,0,0,0,0,1,3,1.154
txn_0002746,3867,2026-05-03 11:52:00,3417.9,gaming,mobile_app,7704270,Lucknow,Lucknow,0.0,48.8,11,0,0,1,0,0,0,1,1,1,1,7,1.887
txn_0002747,3490,2026-05-20 12:49:00,2230.8,fashion,mobile_app,7863645,Bengaluru,Bengaluru,0.0,46.8,12,0,0,1,0,0,0,0,0,0,1,4,0.828
txn_0002748,4415,2026-06-22 12:59:00,804.75,subscription,mobile_app,2009702,Chennai,Chennai,0.0,415.0,12,0,2,3,0,0,0,0,0,0,1,3,1.326
txn_0002749,4053,2026-05-16 13:12:00,431.36,food_delivery,mobile_app,7455990,Bengaluru,Bengaluru,1.2,11.8,13,0,0,2,0,0,0,0,0,0,1,6,0.647
txn_0002750,2857,2026-07-13 12:40:00,14423.82,travel,mobile_app,9399040,Hyderabad,Hyderabad,0.0,104.0,12,0,0,1,0,0,0,0,0,0,1,10,0.861
txn_0002751,5184,2026-05-31 11:31:00,1909.34,home_goods,mobile_app,63352,Lucknow,Lucknow,0.0,308.3,11,0,1,3,0,0,0,0,0,0,1,11,0.497
txn_0002752,3556,2026-06-14 10:08:00,769.42,pharmacy,desktop_web,1107198,Ahmedabad,Ahmedabad,0.0,27.2,10,0,1,1,0,0,0,0,0,0,1,6,0.931
txn_0002753,4284,2026-05-10 11:23:00,12168.73,jewellery,mobile_app,7165623,Ahmedabad,Kolkata,1617.1,199.3,11,0,1,1,1,0,0,0,0,1,1,11,0.464
txn_0002754,5118,2026-07-16 17:35:00,1830.18,grocery,desktop_web,7201267,Bengaluru,Bengaluru,0.0,62.2,17,0,0,0,0,0,0,0,0,0,1,4,1.721
txn_0002755,3961,2026-05-11 00:04:00,14332.19,electronics,mobile_app,4743186,Kolkata,Kolkata,0.0,217.4,0,1,0,1,0,0,0,0,0,0,1,8,1.387
txn_0002756,1474,2026-07-20 11:28:00,1197.6,gaming,mobile_app,8095299,Delhi,Delhi,0.4,157.9,11,0,1,3,0,0,0,0,0,0,1,8,0.661
txn_0002757,3577,2026-07-19 08:19:00,21281.18,jewellery,mobile_web,6172061,Chennai,Chennai,0.0,548.1,8,0,0,1,0,0,0,0,0,0,1,4,0.811
txn_0002758,2772,2026-07-29 18:00:00,5297.89,home_goods,mobile_app,8247351,Lucknow,Chennai,1531.3,95.1,18,0,1,2,1,0,0,0,1,1,1,8,1.378
txn_0002759,1397,2026-06-26 12:29:00,38298.57,jewellery,desktop_web,5673975,Chennai,Chennai,2.7,123.4,12,0,0,2,0,0,0,0,0,0,2,18,1.46
txn_0002760,3411,2026-07-08 14:33:00,523.71,gaming,desktop_web,8904412,Ahmedabad,Ahmedabad,2.4,180.5,14,0,0,1,0,0,0,0,0,0,1,8,0.289
txn_0002761,2562,2026-05-12 13:42:00,797.91,subscription,mobile_app,3214957,Kolkata,Kolkata,1.6,261.9,13,0,0,2,0,0,0,0,0,0,1,9,1.315
txn_0002762,2133,2026-06-04 13:12:00,1149.23,home_goods,mobile_app,3919371,Bengaluru,Hyderabad,495.8,14.6,13,0,0,3,0,0,0,0,0,0,1,8,0.299
txn_0002763,125,2026-05-02 17:20:00,1490.96,pharmacy,mobile_app,97098,Pune,Pune,0.9,201.3,17,0,0,1,0,0,0,0,0,0,1,13,1.803
txn_0002764,374,2026-05-29 14:46:00,1108.05,gaming,mobile_web,5950434,Bengaluru,Bengaluru,1.9,528.2,14,0,0,1,0,0,0,0,0,0,1,10,0.612
txn_0002765,3718,2026-07-09 14:56:00,658.74,gaming,mobile_app,138269,Chennai,Chennai,4.3,141.3,14,0,0,2,0,0,0,0,0,0,1,7,0.364
txn_0002766,1837,2026-06-10 09:01:00,61588.54,travel,mobile_app,1473494,Kolkata,Kolkata,2.8,244.1,9,0,1,1,0,0,0,0,1,1,1,10,3.676
txn_0002767,3348,2026-05-21 11:26:00,3321.2,home_goods,desktop_web,8207873,Jaipur,Jaipur,2.2,109.8,11,0,1,1,0,0,1,1,1,1,1,7,0.864
txn_0002768,1442,2026-05-20 14:14:00,656.12,gaming,desktop_web,8675262,Delhi,Bengaluru,1747.5,194.4,14,0,0,0,0,0,0,0,0,0,1,2,0.362
txn_0002769,5082,2026-05-26 03:36:00,34083.06,jewellery,mobile_app,6650728,Delhi,Mumbai,1151.0,147.1,3,1,0,2,1,0,0,0,1,1,1,5,1.3
txn_0002770,223,2026-05-29 12:13:00,5323.38,home_goods,mobile_app,6357645,Ahmedabad,Ahmedabad,2.1,307.7,12,0,0,1,0,0,0,0,0,0,1,7,1.385
txn_0002771,3665,2026-05-27 21:44:00,1059.88,gaming,desktop_web,5344456,Jaipur,Jaipur,0.8,325.4,21,0,0,2,0,0,0,0,0,0,1,9,0.585
txn_0002772,1529,2026-05-12 11:31:00,9435.59,jewellery,mobile_app,2720339,Delhi,Delhi,3.0,68.0,11,0,0,0,0,0,0,0,0,0,1,4,0.36
txn_0002773,1745,2026-07-17 02:52:00,1367.14,home_goods,desktop_web,6484951,Mumbai,Delhi,1155.5,54.6,2,1,1,4,0,0,1,0,0,0,1,4,0.356
txn_0002774,2339,2026-06-07 07:08:00,35089.46,jewellery,mobile_app,4077217,Pune,Mumbai,122.3,42.5,7,0,0,5,1,0,1,0,0,0,1,12,1.338
txn_0002775,4641,2026-05-12 07:00:00,2797.77,gaming,mobile_web,5945363,Pune,Pune,0.0,13.1,7,0,0,3,0,0,0,0,0,0,1,10,1.544
txn_0002776,2424,2026-06-14 19:07:00,1032.39,gaming,mobile_app,6459985,Hyderabad,Hyderabad,6.0,305.0,19,0,0,0,0,0,0,0,0,0,1,10,0.57
txn_0002777,1285,2026-07-24 14:08:00,13201.96,travel,desktop_web,184656,Hyderabad,Hyderabad,0.4,174.4,14,0,0,0,0,0,0,0,0,0,1,6,0.788
txn_0002778,2046,2026-06-13 09:01:00,11750.12,travel,desktop_web,9777094,Lucknow,Lucknow,4.3,83.7,9,0,0,1,0,0,0,0,0,0,1,6,0.701
txn_0002779,3549,2026-07-21 01:17:00,189.05,food_delivery,desktop_web,8780021,Pune,Pune,0.6,217.6,1,1,0,1,0,0,0,0,0,0,1,13,0.283
txn_0002780,5148,2026-07-11 13:50:00,4260.82,home_goods,desktop_web,1845281,Bengaluru,Bengaluru,1.0,125.1,13,0,1,2,0,0,0,0,0,0,1,6,1.108
txn_0002781,3523,2026-07-04 19:00:00,9547.65,electronics,desktop_web,1200949,Bengaluru,Bengaluru,0.0,52.8,19,0,0,1,0,0,0,0,0,0,1,6,0.924
txn_0002782,613,2026-07-20 11:46:00,15675.51,travel,desktop_web,5987384,Jaipur,Jaipur,2.6,21.9,11,0,0,3,0,0,0,0,0,0,1,12,0.936
txn_0002783,3047,2026-07-14 04:26:00,1213.62,pharmacy,mobile_web,8477893,Chennai,Chennai,0.0,25.5,4,1,0,3,0,0,0,0,0,0,1,10,1.468
txn_0002784,4432,2026-05-09 05:58:00,57939.13,jewellery,desktop_web,3169633,Mumbai,Mumbai,0.3,226.1,5,0,0,0,0,0,0,0,0,0,1,8,2.209
txn_0002785,5203,2026-06-28 13:51:00,7767.56,electronics,desktop_web,8682785,Lucknow,Lucknow,0.0,237.8,13,0,1,3,0,0,0,0,0,0,1,4,0.752
txn_0002786,743,2026-06-29 05:33:00,627.25,fashion,mobile_web,6943089,Mumbai,Mumbai,0.5,6.8,5,0,0,2,0,1,0,0,0,0,1,9,0.233
txn_0002787,4542,2026-07-23 18:43:00,8771.48,travel,mobile_web,6883964,Kolkata,Kolkata,0.0,92.4,18,0,0,1,0,0,0,0,0,0,1,4,0.524
txn_0002788,3459,2026-06-20 14:55:00,1136.73,food_delivery,mobile_app,6988538,Mumbai,Mumbai,0.2,108.1,14,0,0,2,0,0,0,0,0,0,1,10,1.705
txn_0002789,1399,2026-05-20 08:57:00,707.21,subscription,mobile_app,5621463,Chennai,Mumbai,1033.3,168.6,8,0,0,1,0,0,1,0,0,0,1,7,1.165
txn_0002790,2910,2026-05-31 10:24:00,1972.05,fashion,mobile_app,1630485,Lucknow,Lucknow,0.0,15.9,10,0,0,1,0,1,0,0,0,0,1,5,0.732
txn_0002791,3539,2026-07-07 13:07:00,41797.49,jewellery,mobile_web,6564524,Kolkata,Kolkata,0.0,541.3,13,0,1,2,0,0,0,0,0,0,1,7,1.594
txn_0002792,3158,2026-06-09 10:04:00,13425.87,jewellery,mobile_web,1182112,Chennai,Chennai,0.0,291.4,10,0,0,1,0,0,0,0,0,0,1,9,0.512
txn_0002793,1932,2026-07-08 11:43:00,3750.31,home_goods,mobile_app,5783084,Kolkata,Kolkata,0.0,39.4,11,0,0,2,0,1,0,0,0,0,1,7,0.975
txn_0002794,1754,2026-05-20 12:35:00,851.37,pharmacy,mobile_web,7413169,Delhi,Delhi,0.0,250.8,12,0,0,2,0,0,0,0,0,0,1,5,1.03
txn_0002795,5149,2026-06-24 15:07:00,2092.16,fashion,desktop_web,4228509,Kolkata,Delhi,1316.6,289.5,15,0,0,1,0,0,1,0,0,0,1,9,0.776
txn_0002796,2831,2026-06-04 09:47:00,607.31,grocery,mobile_web,4268076,Ahmedabad,Ahmedabad,0.0,45.9,9,0,0,1,0,0,0,0,0,0,1,7,0.571
txn_0002797,1547,2026-05-30 20:00:00,280.66,grocery,mobile_app,8563256,Delhi,Delhi,0.0,115.0,20,0,0,0,0,0,1,0,0,0,1,7,0.264
txn_0002798,942,2026-05-07 17:33:00,1141.18,fashion,mobile_app,2937632,Mumbai,Mumbai,0.0,551.2,17,0,0,0,0,0,0,1,0,0,1,13,0.423
txn_0002799,29,2026-07-03 14:11:00,958.07,food_delivery,mobile_app,1358852,Pune,Pune,0.5,150.8,14,0,0,0,0,0,0,0,0,0,1,5,1.437
txn_0002800,3596,2026-06-21 12:16:00,5403.46,home_goods,mobile_app,4467470,Delhi,Delhi,2.8,135.0,12,0,0,1,0,0,0,0,0,0,1,5,1.405
txn_0002801,869,2026-07-16 07:33:00,4006.48,fashion,desktop_web,5169779,Kolkata,Kolkata,0.8,882.4,7,0,0,0,0,0,0,0,0,0,1,8,1.487
txn_0002802,768,2026-06-04 10:38:00,476.27,subscription,mobile_web,1091191,Kolkata,Kolkata,0.0,110.0,10,0,1,2,0,0,0,0,0,0,1,8,0.785
txn_0002803,2367,2026-07-04 21:31:00,658.15,food_delivery,mobile_web,3580476,Kolkata,Kolkata,0.3,953.2,21,0,0,0,0,0,0,0,0,0,1,12,0.987
txn_0002804,552,2026-07-16 03:55:00,1114.72,grocery,mobile_app,7925613,Jaipur,Jaipur,3.7,312.8,3,1,0,1,0,0,0,0,0,0,1,5,1.048
txn_0002805,1764,2026-05-18 19:41:00,27487.09,jewellery,mobile_app,3355978,Pune,Pune,0.0,98.4,19,0,0,3,0,0,0,0,0,0,1,10,1.048
txn_0002806,3638,2026-05-10 18:37:00,1293.31,pharmacy,desktop_web,6350927,Hyderabad,Hyderabad,1.7,381.6,18,0,1,2,0,0,1,0,0,0,1,5,1.564
txn_0002807,5241,2026-06-12 09:01:00,878.86,pharmacy,desktop_web,2650013,Pune,Pune,1.0,350.8,9,0,0,1,0,0,0,0,0,0,1,2,1.063
txn_0002808,19,2026-06-27 16:25:00,424.9,subscription,desktop_web,7168584,Mumbai,Mumbai,1.2,90.9,16,0,0,2,0,0,0,0,0,0,1,6,0.7
txn_0002809,4509,2026-05-23 15:35:00,6169.16,travel,desktop_web,7900787,Hyderabad,Hyderabad,0.0,53.9,15,0,0,0,0,0,0,0,0,0,1,3,0.368
txn_0002810,945,2026-07-13 14:40:00,1906.04,fashion,mobile_app,846731,Pune,Pune,0.0,195.1,14,0,0,1,0,0,0,0,0,0,1,6,0.707
txn_0002811,2177,2026-06-04 11:58:00,5270.13,jewellery,mobile_app,6051129,Bengaluru,Bengaluru,0.0,314.1,11,0,0,2,0,0,0,0,0,0,1,4,0.201
txn_0002812,1183,2026-06-20 10:42:00,437.32,food_delivery,mobile_web,8621553,Hyderabad,Hyderabad,0.0,204.5,10,0,0,0,0,0,0,0,0,0,1,13,0.656
txn_0002813,3111,2026-07-07 17:29:00,499.84,grocery,mobile_app,8060084,Ahmedabad,Ahmedabad,1.8,102.5,17,0,1,4,0,0,1,0,0,0,1,6,0.47
txn_0002814,4235,2026-07-13 17:52:00,39173.73,jewellery,desktop_web,796121,Hyderabad,Hyderabad,0.3,148.3,17,0,1,2,0,0,0,0,0,0,1,8,1.494
txn_0002815,1407,2026-05-09 10:03:00,2941.53,home_goods,mobile_app,4193731,Bengaluru,Bengaluru,0.0,85.3,10,0,0,3,0,0,0,0,0,0,1,16,0.765
txn_0002816,2383,2026-06-26 10:14:00,1663.06,pharmacy,mobile_web,9774722,Hyderabad,Hyderabad,0.0,47.8,10,0,0,1,0,0,0,0,0,0,1,9,2.011
txn_0002817,2100,2026-07-27 13:32:00,1314.21,gaming,mobile_app,3644750,Hyderabad,Hyderabad,1.5,80.4,13,0,0,0,1,1,1,0,0,0,1,6,0.725
txn_0002818,267,2026-05-03 23:55:00,4655.38,fashion,pos,2989883,Delhi,Delhi,0.0,19.9,23,0,0,1,0,0,0,0,0,0,1,7,1.727
txn_0002819,1658,2026-05-15 13:44:00,572.38,grocery,mobile_web,7609305,Jaipur,Jaipur,0.5,251.0,13,0,0,2,0,0,0,0,1,1,1,8,0.538
txn_0002820,555,2026-05-10 08:52:00,17909.2,electronics,desktop_web,2830193,Jaipur,Jaipur,0.6,21.4,8,0,1,6,0,1,0,0,0,0,1,5,1.733
txn_0002821,4054,2026-05-02 10:37:00,14058.34,electronics,mobile_web,7395899,Pune,Pune,0.0,96.0,10,0,0,1,0,0,0,0,0,0,1,4,1.36
txn_0002822,4249,2026-05-08 18:56:00,3039.06,gaming,mobile_web,8732330,Bengaluru,Bengaluru,0.7,426.7,18,0,0,1,0,0,0,0,0,0,1,7,1.677
txn_0002823,4241,2026-05-30 20:38:00,53690.12,jewellery,mobile_web,3995992,Jaipur,Jaipur,0.3,65.2,20,0,0,1,0,0,0,0,0,0,1,6,2.047
txn_0002824,4721,2026-07-28 16:54:00,888.17,grocery,mobile_app,8046675,Pune,Pune,0.0,116.0,16,0,0,1,0,0,0,0,0,0,1,3,0.835
txn_0002825,2861,2026-05-27 11:01:00,674.41,pharmacy,desktop_web,2696150,Hyderabad,Kolkata,1180.7,113.2,11,0,0,3,0,0,0,0,0,0,1,7,0.816
txn_0002826,1086,2026-06-19 13:15:00,12752.2,electronics,mobile_web,85047,Mumbai,Mumbai,0.8,122.8,13,0,0,2,0,0,1,0,0,0,1,8,1.234
txn_0002827,3346,2026-05-31 17:14:00,820.15,pharmacy,mobile_app,439777,Pune,Pune,0.0,149.9,17,0,0,1,0,1,0,0,0,0,1,9,0.992
txn_0002828,2470,2026-07-11 09:28:00,698.13,grocery,mobile_app,6122721,Jaipur,Ahmedabad,541.5,305.8,9,0,2,6,0,0,1,1,1,1,22,28,0.657
txn_0002829,2589,2026-05-13 12:54:00,642.92,grocery,desktop_web,1515667,Pune,Pune,1.1,58.5,12,0,1,2,0,0,0,0,0,0,1,6,0.605
txn_0002830,1504,2026-05-28 15:33:00,394.29,subscription,mobile_app,1578944,Ahmedabad,Ahmedabad,0.0,200.0,15,0,0,0,0,0,0,0,0,0,1,8,0.65
txn_0002831,2467,2026-07-03 16:47:00,503.95,pharmacy,mobile_web,7144568,Kolkata,Kolkata,0.0,79.5,16,0,1,2,0,0,0,0,0,0,1,13,0.61
txn_0002832,1863,2026-06-15 11:56:00,193.89,subscription,mobile_web,2098295,Ahmedabad,Ahmedabad,0.0,32.5,11,0,0,2,0,0,0,0,0,0,1,6,0.319
txn_0002833,1322,2026-05-23 13:33:00,12417.07,jewellery,desktop_web,2532156,Bengaluru,Bengaluru,1.1,30.7,13,0,0,1,0,0,0,0,0,0,1,8,0.473
txn_0002834,1418,2026-07-23 14:34:00,581.61,gaming,mobile_web,4068204,Chennai,Chennai,1.3,752.0,14,0,0,1,0,1,0,0,0,0,1,12,0.321
txn_0002835,2526,2026-05-04 19:53:00,377.4,pharmacy,desktop_web,8772392,Kolkata,Kolkata,0.0,173.6,19,0,2,3,0,0,0,0,0,0,1,8,0.456
txn_0002836,3954,2026-05-19 07:06:00,13176.26,jewellery,mobile_web,2199453,Kolkata,Kolkata,0.0,73.1,7,0,1,1,0,0,0,0,0,0,1,3,0.502
txn_0002837,712,2026-05-06 12:57:00,745.81,fashion,mobile_app,5713668,Hyderabad,Hyderabad,0.0,26.7,12,0,0,0,0,1,0,0,0,0,1,6,0.277
txn_0002838,586,2026-05-12 07:45:00,2248.41,gaming,mobile_app,3405775,Delhi,Delhi,0.7,320.5,7,0,0,2,0,0,0,0,0,0,1,6,1.241
txn_0002839,927,2026-06-15 20:21:00,507.49,food_delivery,mobile_app,2725548,Lucknow,Lucknow,0.4,449.0,20,0,0,2,0,0,0,0,0,0,1,7,0.761
txn_0002840,631,2026-07-09 15:09:00,2407.05,gaming,mobile_app,5006328,Jaipur,Jaipur,4.3,2.7,15,0,2,5,0,0,0,0,0,0,1,9,1.329
txn_0002841,854,2026-06-19 13:24:00,482.19,food_delivery,mobile_web,6869682,Mumbai,Mumbai,0.0,477.9,13,0,0,0,0,0,0,0,0,0,1,6,0.723
txn_0002842,3699,2026-05-14 15:02:00,17729.0,travel,mobile_app,3284976,Hyderabad,Hyderabad,0.0,190.4,15,0,0,1,0,1,0,0,0,0,1,7,1.058
txn_0002843,830,2026-06-18 17:34:00,6879.05,home_goods,mobile_app,7034852,Chennai,Chennai,0.0,112.6,17,0,0,1,1,0,0,0,0,0,1,14,1.789
txn_0002844,1626,2026-05-25 12:39:00,613.99,subscription,mobile_app,4487413,Hyderabad,Hyderabad,2.9,248.1,12,0,0,2,0,0,0,0,0,0,1,7,1.012
txn_0002845,2343,2026-07-01 13:34:00,1511.01,gaming,mobile_app,389014,Kolkata,Kolkata,0.0,216.1,13,0,0,2,0,0,0,0,0,0,1,5,0.834
txn_0002846,3351,2026-05-09 16:30:00,999.86,gaming,mobile_web,2579494,Chennai,Chennai,0.0,301.5,16,0,1,2,0,0,0,0,0,0,1,9,0.552
txn_0002847,4379,2026-05-22 19:37:00,24664.82,travel,mobile_app,8561828,Chennai,Chennai,3.1,277.5,19,0,0,2,0,1,0,0,0,0,1,7,1.472
txn_0002848,4421,2026-06-23 02:00:00,242.39,subscription,mobile_app,6471875,Pune,Pune,0.0,268.3,2,1,0,2,0,0,0,0,0,0,1,6,0.399
txn_0002849,2789,2026-05-07 10:44:00,743.66,subscription,desktop_web,1044926,Hyderabad,Hyderabad,2.9,164.1,10,0,0,1,0,0,0,0,0,0,1,10,1.225
txn_0002850,3812,2026-05-09 17:40:00,870.12,grocery,mobile_app,8066196,Lucknow,Lucknow,0.5,321.6,17,0,0,1,0,0,0,1,0,0,1,10,0.818
txn_0002851,5108,2026-05-21 17:01:00,673.64,gaming,mobile_web,9984733,Ahmedabad,Kolkata,1622.0,145.1,17,0,0,2,1,0,0,0,1,1,1,6,0.372
txn_0002852,2345,2026-07-27 18:03:00,2127.8,home_goods,mobile_app,2062000,Lucknow,Lucknow,4.3,242.3,18,0,0,1,0,0,0,0,0,0,1,5,0.553
txn_0002853,4394,2026-07-23 10:30:00,1273.14,fashion,desktop_web,6466816,Hyderabad,Hyderabad,0.0,191.0,10,0,0,2,0,0,0,0,0,0,1,8,0.472
txn_0002854,606,2026-05-01 16:30:00,29147.38,jewellery,mobile_web,9192353,Hyderabad,Hyderabad,3.3,864.4,16,0,0,4,0,0,1,0,0,0,1,7,1.111
txn_0002855,141,2026-06-22 16:11:00,1204.7,gaming,mobile_app,9789822,Pune,Pune,2.0,63.0,16,0,0,2,0,0,0,0,0,0,1,9,0.665
txn_0002856,4320,2026-06-07 14:53:00,1897.8,grocery,mobile_web,6593206,Mumbai,Mumbai,4.4,4.6,14,0,0,5,0,1,0,0,0,0,1,8,1.785
txn_0002857,4306,2026-07-05 17:39:00,18161.52,travel,mobile_web,2640135,Pune,Pune,0.5,112.4,17,0,0,1,0,0,0,0,0,0,1,5,1.084
txn_0002858,3408,2026-05-16 12:41:00,5383.45,electronics,mobile_web,2021001,Ahmedabad,Ahmedabad,0.0,90.5,12,0,0,1,0,0,0,0,0,0,1,6,0.521
txn_0002859,1932,2026-06-13 14:44:00,2902.02,gaming,mobile_app,5783084,Kolkata,Kolkata,3.2,39.4,14,0,0,3,0,0,0,0,0,0,1,7,1.602
txn_0002860,2205,2026-05-23 14:40:00,9582.34,jewellery,mobile_app,2928292,Jaipur,Jaipur,0.0,15.3,14,0,0,1,0,1,0,0,1,1,1,6,0.365
txn_0002861,3800,2026-06-23 09:23:00,2081.22,gaming,mobile_web,9704329,Lucknow,Lucknow,2.6,36.6,9,0,1,3,0,0,0,0,0,0,1,4,1.149
txn_0002862,1464,2026-07-01 15:11:00,2672.68,home_goods,mobile_app,3505998,Kolkata,Kolkata,0.0,335.8,15,0,0,0,1,0,0,0,0,0,1,6,0.695
txn_0002863,1888,2026-05-28 10:45:00,416.61,food_delivery,mobile_web,9439791,Pune,Pune,0.0,29.6,10,0,0,0,0,1,0,0,0,0,1,12,0.625
txn_0002864,2174,2026-07-10 20:51:00,30379.65,jewellery,mobile_web,4879444,Delhi,Delhi,0.0,648.5,20,0,1,4,0,0,0,0,0,0,1,10,1.158
txn_0002865,4388,2026-05-23 15:00:00,29582.62,jewellery,desktop_web,9335516,Ahmedabad,Ahmedabad,0.0,1396.8,15,0,0,1,0,0,0,0,0,0,1,5,1.128
txn_0002866,3495,2026-07-18 15:19:00,13037.61,electronics,mobile_app,1993428,Kolkata,Jaipur,1360.2,484.3,15,0,1,1,0,0,0,0,0,0,1,3,1.262
txn_0002867,1665,2026-07-04 12:04:00,9920.09,travel,mobile_app,3601740,Pune,Pune,0.0,6.9,12,0,0,1,0,0,0,0,0,0,1,10,0.592
txn_0002868,853,2026-07-05 11:23:00,333.15,grocery,mobile_web,6795438,Pune,Pune,0.0,191.9,11,0,0,1,0,0,0,0,0,0,1,11,0.313
txn_0002869,4278,2026-05-30 18:25:00,1467.98,fashion,mobile_app,6041734,Kolkata,Kolkata,0.5,10.1,18,0,1,1,0,0,0,0,0,0,1,9,0.545
